ID,Subsystem,Path,Owner,Role,Phase,Status,DeclaredLang,ImplLang,Build,KyraWave,TargetDir,_source,Title,Area,Priority,Language,FileType,Tags,Description,PlanToConvertToKyra,OrderHint,id,title,language,path
S650,Hardware Docs/Firmware,hardware/ophipwm/Flash_Guide.md,Core Team,Flashing Guide,P4,[ ],Markdown,python,python+pytest,Wave 3 (UI & Docs),hardware/ophipwm,coding_plan_v1.csv,,,,,,,,,,,,,
S649,Hardware Docs/Firmware,hardware/ophipwm/Protocol.md,Core Team,USB Protocol,P4,[ ],Markdown,python,python+pytest,Wave 3 (UI & Docs),hardware/ophipwm,coding_plan_v1.csv,,,,,,,,,,,,,
S648,Hardware Docs/Firmware,hardware/ophipwm/Wiring.md,Contractors,Wiring Guide,P4,[ ],Markdown,python,python+pytest,Wave 3 (UI & Docs),hardware/ophipwm,coding_plan_v1.csv,,,,,,,,,,,,,
S641,Hardware Docs/Firmware,hardware/ophisense/BOM.md,Contractors,BOM,P4,[ ],Markdown,python,python+pytest,Wave 3 (UI & Docs),hardware/ophisense,coding_plan_v1.csv,,,,,,,,,,,,,
S645,Hardware Docs/Firmware,hardware/ophisense/Firmware/ophisense_rp2040.ino,Core Team,Firmware,P4,[ ],C++,python,python+pytest,Wave 3 (UI & Docs),hardware/ophisense/firmware,coding_plan_v1.csv,,,,,,,,,,,,,
S644,Hardware Docs/Firmware,hardware/ophisense/Flash_Guide.md,Core Team,Flashing Guide,P4,[ ],Markdown,python,python+pytest,Wave 3 (UI & Docs),hardware/ophisense,coding_plan_v1.csv,,,,,,,,,,,,,
S643,Hardware Docs/Firmware,hardware/ophisense/Protocol.md,Core Team,USB Protocol,P4,[ ],Markdown,python,python+pytest,Wave 3 (UI & Docs),hardware/ophisense,coding_plan_v1.csv,,,,,,,,,,,,,
S642,Hardware Docs/Firmware,hardware/ophisense/Wiring.md,Contractors,Wiring Guide,P4,[ ],Markdown,python,python+pytest,Wave 3 (UI & Docs),hardware/ophisense,coding_plan_v1.csv,,,,,,,,,,,,,
S660,Hardware Docs/Firmware,hardware/ophivault/Enrollment.md,Contractors,Enrollment,P4,[ ],Markdown,python,python+pytest,Wave 3 (UI & Docs),hardware/ophivault,coding_plan_v1.csv,,,,,,,,,,,,,
S659,Hardware Docs/Firmware,hardware/ophivault/Setup.md,Contractors,Setup,P4,[ ],Markdown,python,python+pytest,Wave 3 (UI & Docs),hardware/ophivault,coding_plan_v1.csv,,,,,,,,,,,,,
S615,Immuno (Security Plane),repos/immuno/tests/tests_hsm_sign.rs,Core Team,Tests: HSM signing,P4,[ ],Rust,rust,cargo+rust-2021,Wave 3 (UI & Docs),repos/immuno/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S398,Ophix (AI Agents + Memory),memory/policies/module_005.yaml,Contractors,module_005,P4,[ ],YAML,python,python+pytest,Wave 2 (Services/Agents),memory/policies,coding_plan_v1.csv,,,,,,,,,,,,,
S405,Ophix (AI Agents + Memory),memory/policies/module_012.yaml,Contractors,module_012,P4,[ ],YAML,python,python+pytest,Wave 2 (Services/Agents),memory/policies,coding_plan_v1.csv,,,,,,,,,,,,,
S409,Ophix (AI Agents + Memory),memory/policies/module_016.yaml,Contractors,module_016,P4,[ ],YAML,python,python+pytest,Wave 2 (Services/Agents),memory/policies,coding_plan_v1.csv,,,,,,,,,,,,,
S410,Ophix (AI Agents + Memory),memory/policies/module_017.yaml,Contractors,module_017,P4,[ ],YAML,python,python+pytest,Wave 2 (Services/Agents),memory/policies,coding_plan_v1.csv,,,,,,,,,,,,,
S413,Ophix (AI Agents + Memory),memory/policies/module_020.yaml,Contractors,module_020,P4,[ ],YAML,python,python+pytest,Wave 2 (Services/Agents),memory/policies,coding_plan_v1.csv,,,,,,,,,,,,,
S417,Ophix (AI Agents + Memory),memory/policies/module_024.yaml,Contractors,module_024,P4,[ ],YAML,python,python+pytest,Wave 2 (Services/Agents),memory/policies,coding_plan_v1.csv,,,,,,,,,,,,,
S418,Ophix (AI Agents + Memory),memory/policies/module_025.yaml,Contractors,module_025,P4,[ ],YAML,python,python+pytest,Wave 2 (Services/Agents),memory/policies,coding_plan_v1.csv,,,,,,,,,,,,,
S421,Ophix (AI Agents + Memory),memory/policies/module_028.yaml,Contractors,module_028,P4,[ ],YAML,python,python+pytest,Wave 2 (Services/Agents),memory/policies,coding_plan_v1.csv,,,,,,,,,,,,,
S422,Ophix (AI Agents + Memory),memory/policies/module_029.yaml,Contractors,module_029,P4,[ ],YAML,python,python+pytest,Wave 2 (Services/Agents),memory/policies,coding_plan_v1.csv,,,,,,,,,,,,,
S423,Ophix (AI Agents + Memory),memory/policies/module_030.yaml,Contractors,module_030,P4,[ ],YAML,python,python+pytest,Wave 2 (Services/Agents),memory/policies,coding_plan_v1.csv,,,,,,,,,,,,,
S424,Ophix (AI Agents + Memory),memory/policies/module_031.yaml,Contractors,module_031,P4,[ ],YAML,python,python+pytest,Wave 2 (Services/Agents),memory/policies,coding_plan_v1.csv,,,,,,,,,,,,,
S425,Ophix (AI Agents + Memory),memory/policies/module_032.yaml,Contractors,module_032,P4,[ ],YAML,python,python+pytest,Wave 2 (Services/Agents),memory/policies,coding_plan_v1.csv,,,,,,,,,,,,,
S430,Ophix (AI Agents + Memory),memory/policies/module_037.yaml,Contractors,module_037,P4,[ ],YAML,python,python+pytest,Wave 2 (Services/Agents),memory/policies,coding_plan_v1.csv,,,,,,,,,,,,,
S431,Ophix (AI Agents + Memory),memory/policies/module_038.yaml,Contractors,module_038,P4,[ ],YAML,python,python+pytest,Wave 2 (Services/Agents),memory/policies,coding_plan_v1.csv,,,,,,,,,,,,,
S382,Ophix (AI Agents + Memory),memory/policies/rag_retriever.yaml,Contractors,rag_retriever,P4,[ ],YAML,python,python+pytest,Wave 2 (Services/Agents),memory/policies,coding_plan_v1.csv,,,,,,,,,,,,,
S384,Ophix (AI Agents + Memory),memory/policies/symbol_graph.yaml,Contractors,symbol_graph,P4,[ ],YAML,python,python+pytest,Wave 2 (Services/Agents),memory/policies,coding_plan_v1.csv,,,,,,,,,,,,,
S538,Ophix (AI Agents + Memory),memory/tools/graph_ingest.py,Contractors,Graph RAG Filesystem,"P4,P5",[ ],Python,python,python+pytest,Wave 2 (Services/Agents),memory/tools,coding_plan_v1.csv,,,,,,,,,,,,,
S400,Ophix (AI Agents + Memory),memory/tools/module_007.py,Contractors,module_007,P4,[ ],Python,python,python+pytest,Wave 2 (Services/Agents),memory/tools,coding_plan_v1.csv,,,,,,,,,,,,,
S406,Ophix (AI Agents + Memory),memory/tools/module_013.py,Contractors,module_013,P4,[ ],Python,python,python+pytest,Wave 2 (Services/Agents),memory/tools,coding_plan_v1.csv,,,,,,,,,,,,,
S407,Ophix (AI Agents + Memory),memory/tools/module_014.py,Contractors,module_014,P4,[ ],Python,python,python+pytest,Wave 2 (Services/Agents),memory/tools,coding_plan_v1.csv,,,,,,,,,,,,,
S411,Ophix (AI Agents + Memory),memory/tools/module_018.py,Contractors,module_018,P4,[ ],Python,python,python+pytest,Wave 2 (Services/Agents),memory/tools,coding_plan_v1.csv,,,,,,,,,,,,,
S416,Ophix (AI Agents + Memory),memory/tools/module_023.py,Contractors,module_023,P4,[ ],Python,python,python+pytest,Wave 2 (Services/Agents),memory/tools,coding_plan_v1.csv,,,,,,,,,,,,,
S426,Ophix (AI Agents + Memory),memory/tools/module_033.py,Contractors,module_033,P4,[ ],Python,python,python+pytest,Wave 2 (Services/Agents),memory/tools,coding_plan_v1.csv,,,,,,,,,,,,,
S427,Ophix (AI Agents + Memory),memory/tools/module_034.py,Contractors,module_034,P4,[ ],Python,python,python+pytest,Wave 2 (Services/Agents),memory/tools,coding_plan_v1.csv,,,,,,,,,,,,,
S432,Ophix (AI Agents + Memory),memory/tools/module_039.py,Contractors,module_039,P4,[ ],Python,python,python+pytest,Wave 2 (Services/Agents),memory/tools,coding_plan_v1.csv,,,,,,,,,,,,,
S389,Ophix (AI Agents + Memory),memory/tools/procedural_skills.py,Contractors,procedural_skills,P4,[ ],Python,python,python+pytest,Wave 2 (Services/Agents),memory/tools,coding_plan_v1.csv,,,,,,,,,,,,,
S383,Ophix (AI Agents + Memory),memory/tools/repo_indexer.py,Contractors,repo_indexer,P4,[ ],Python,python,python+pytest,Wave 2 (Services/Agents),memory/tools,coding_plan_v1.csv,,,,,,,,,,,,,
S388,Ophix (AI Agents + Memory),memory/tools/semantic_graph.py,Contractors,semantic_graph,P4,[ ],Python,python,python+pytest,Wave 2 (Services/Agents),memory/tools,coding_plan_v1.csv,,,,,,,,,,,,,
S393,Ophix (AI Agents + Memory),memory/tools/tests_memory.py,Contractors,tests_memory,P4,[ ],Python,python,python+pytest,Wave 2 (Services/Agents),memory/tools,coding_plan_v1.csv,,,,,,,,,,,,,
S392,Ophix (AI Agents + Memory),memory/tools/tests_rag.py,Contractors,tests_rag,P4,[ ],Python,python,python+pytest,Wave 2 (Services/Agents),memory/tools,coding_plan_v1.csv,,,,,,,,,,,,,
S380,Ophix (AI Agents + Memory),memory/tools/tool_registry.py,Contractors,tool_registry,P4,[ ],Python,python,python+pytest,Wave 2 (Services/Agents),memory/tools,coding_plan_v1.csv,,,,,,,,,,,,,
S558,Ophix (AI Agents + Memory),repos/ophix/src/agent_runtime.rs,Contractors,Agent Runtime & Shadow Execution,"P4,P5",[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/ophix/src,coding_plan_v1.csv,,,,,,,,,,,,,
S390,Ophix (AI Agents + Memory),repos/ophix/src/budget_manager.rs,Contractors,budget_manager,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/src,coding_plan_v1.csv,,,,,,,,,,,,,
S610,Ophix (AI Agents + Memory),repos/ophix/src/cli/ophictl_bios.rs,Core Team,CLI: ophictl bios,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/src/cli,coding_plan_v1.csv,,,,,,,,,,,,,
S616,Ophix (AI Agents + Memory),repos/ophix/src/cli/ophictl_hsm.rs,Core Team,CLI: ophictl hsm,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/src/cli,coding_plan_v1.csv,,,,,,,,,,,,,
S602,Ophix (AI Agents + Memory),repos/ophix/src/cli/ophictl_kv.rs,Core Team,CLI: ophictl kv,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/src/cli,coding_plan_v1.csv,,,,,,,,,,,,,
S594,Ophix (AI Agents + Memory),repos/ophix/src/cli/ophictl_sense.rs,Core Team,CLI: ophictl sense,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/src/cli,coding_plan_v1.csv,,,,,,,,,,,,,
S387,Ophix (AI Agents + Memory),repos/ophix/src/episodic_summarizer.rs,Contractors,episodic_summarizer,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/src,coding_plan_v1.csv,,,,,,,,,,,,,
S537,Ophix (AI Agents + Memory),repos/ophix/src/graph_rag_fs.rs,Contractors,Graph RAG Filesystem,"P4,P5",[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/src,coding_plan_v1.csv,,,,,,,,,,,,,
S394,Ophix (AI Agents + Memory),repos/ophix/src/module_001.rs,Contractors,module_001,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/src,coding_plan_v1.csv,,,,,,,,,,,,,
S396,Ophix (AI Agents + Memory),repos/ophix/src/module_003.rs,Contractors,module_003,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/src,coding_plan_v1.csv,,,,,,,,,,,,,
S401,Ophix (AI Agents + Memory),repos/ophix/src/module_008.rs,Contractors,module_008,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/src,coding_plan_v1.csv,,,,,,,,,,,,,
S403,Ophix (AI Agents + Memory),repos/ophix/src/module_010.rs,Contractors,module_010,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/src,coding_plan_v1.csv,,,,,,,,,,,,,
S404,Ophix (AI Agents + Memory),repos/ophix/src/module_011.rs,Contractors,module_011,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/src,coding_plan_v1.csv,,,,,,,,,,,,,
S412,Ophix (AI Agents + Memory),repos/ophix/src/module_019.rs,Contractors,module_019,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/src,coding_plan_v1.csv,,,,,,,,,,,,,
S414,Ophix (AI Agents + Memory),repos/ophix/src/module_021.rs,Contractors,module_021,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/src,coding_plan_v1.csv,,,,,,,,,,,,,
S415,Ophix (AI Agents + Memory),repos/ophix/src/module_022.rs,Contractors,module_022,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/src,coding_plan_v1.csv,,,,,,,,,,,,,
S419,Ophix (AI Agents + Memory),repos/ophix/src/module_026.rs,Contractors,module_026,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/src,coding_plan_v1.csv,,,,,,,,,,,,,
S420,Ophix (AI Agents + Memory),repos/ophix/src/module_027.rs,Contractors,module_027,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/src,coding_plan_v1.csv,,,,,,,,,,,,,
S428,Ophix (AI Agents + Memory),repos/ophix/src/module_035.rs,Contractors,module_035,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/src,coding_plan_v1.csv,,,,,,,,,,,,,
S386,Ophix (AI Agents + Memory),repos/ophix/src/passive_ingest_api.rs,Contractors,passive_ingest_api,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/src,coding_plan_v1.csv,,,,,,,,,,,,,
S587,Ophix (AI Agents + Memory),repos/ophix/src/repo_history.rs,Contractors,Repository Intelligence & History,"P4,P5",[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/src,coding_plan_v1.csv,,,,,,,,,,,,,
S559,Ophix (AI Agents + Memory),repos/ophix/src/shadow_sandbox.rs,Contractors,Agent Runtime & Shadow Execution,"P4,P5",[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/ophix/src,coding_plan_v1.csv,,,,,,,,,,,,,
S567,Ophix (AI Agents + Memory),repos/ophix/src/world_model.rs,Contractors,World Model as Context,"P4,P5",[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/src,coding_plan_v1.csv,,,,,,,,,,,,,
S381,Ophix (AI Agents + Memory),repos/ophix/tests/context_composer.rs,Contractors,context_composer,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S385,Ophix (AI Agents + Memory),repos/ophix/tests/eval_harness.rs,Contractors,eval_harness,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S395,Ophix (AI Agents + Memory),repos/ophix/tests/module_002.rs,Contractors,module_002,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S397,Ophix (AI Agents + Memory),repos/ophix/tests/module_004.rs,Contractors,module_004,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S399,Ophix (AI Agents + Memory),repos/ophix/tests/module_006.rs,Contractors,module_006,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S402,Ophix (AI Agents + Memory),repos/ophix/tests/module_009.rs,Contractors,module_009,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S408,Ophix (AI Agents + Memory),repos/ophix/tests/module_015.rs,Contractors,module_015,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S429,Ophix (AI Agents + Memory),repos/ophix/tests/module_036.rs,Contractors,module_036,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S433,Ophix (AI Agents + Memory),repos/ophix/tests/module_040.rs,Contractors,module_040,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S434,Ophix (AI Agents + Memory),repos/ophix/tests/module_041.rs,Contractors,module_041,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S391,Ophix (AI Agents + Memory),repos/ophix/tests/tests_agents.rs,Contractors,tests_agents,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S612,Ophix (AI Agents + Memory),repos/ophix/tests/tests_bios_flow.rs,Core Team,Tests: BIOS flow,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S539,Ophix (AI Agents + Memory),repos/ophix/tests/tests_graph_rag.rs,Contractors,Graph RAG Filesystem,"P4,P5",[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S588,Ophix (AI Agents + Memory),repos/ophix/tests/tests_repo_history.rs,Contractors,Repository Intelligence & History,"P4,P5",[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S560,Ophix (AI Agents + Memory),repos/ophix/tests/tests_shadow.rs,Contractors,Agent Runtime & Shadow Execution,"P4,P5",[ ],Rust,rust,cargo+rust-2021,Wave 0 (Toolchain),repos/ophix/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S568,Ophix (AI Agents + Memory),repos/ophix/tests/tests_world_model.rs,Contractors,World Model as Context,"P4,P5",[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S379,Ophix (AI Agents + Memory),repos/ophix/tests/volition_router.rs,Contractors,volition_router,P4,[ ],Rust,rust,cargo+rust-2021,Wave 2 (Services/Agents),repos/ophix/tests,coding_plan_v1.csv,,,,,,,,,,,,,
S613,Ophix/Peripheral/Vitals,repos/peripheral/src/ophivault_hsm.rs,Core Team,HSM driver,P4,[ ],Rust,rust,cargo+rust-2021,Wave 3 (UI & Docs),repos/peripheral/src,coding_plan_v1.csv,,,,,,,,,,,,,
S614,Tooling/CI/Nix/Docs/Proto,ops/ophivault/enroll.sh,Contractors,Enrollment script,P4,[ ],Shell,python,python+pytest,Wave 3 (UI & Docs),ops/ophivault,coding_plan_v1.csv,,,,,,,,,,,,,
S637,Auralis/Installer/Visual System,aura/modules/gsplat/GSplatCanvas.tsx,Contractors,Gaussian Splatting canvas,P5 (optional),[ ],TypeScript/TSX,python,python+pytest,Wave 3 (UI & Docs),aura/modules/gsplat,coding_plan_v1.csv,,,,,,,,,,,,,
S639,Auralis/Installer/Visual System,aura/modules/gsplat/shaders/gsplat.frag,Contractors,Fragment shader (splat),P5 (optional),[ ],GLSL,python,python+pytest,Wave 3 (UI & Docs),aura/modules/gsplat/shaders,coding_plan_v1.csv,,,,,,,,,,,,,
S638,Auralis/Installer/Visual System,aura/modules/gsplat/shaders/gsplat.vert,Contractors,Vertex shader (splat),P5 (optional),[ ],GLSL,python,python+pytest,Wave 3 (UI & Docs),aura/modules/gsplat/shaders,coding_plan_v1.csv,,,,,,,,,,,,,
S636,Auralis/Installer/Visual System,aura/modules/haptics/HapticsBridge.ts,Contractors,Auralis haptics bridge,P5 (optional),[ ],TypeScript,typescript,typescript+vitest,Wave 3 (UI & Docs),aura/modules/haptics,coding_plan_v1.csv,,,,,,,,,,,,,
S591,Auralis/Installer/Visual System,aura/panels/percept/OphiSensePanel.tsx,Contractors,Auralis panel (OphiSense),P5,[ ],TypeScript/TSX,python,python+pytest,Wave 3 (UI & Docs),aura/panels/percept,coding_plan_v1.csv,,,,,,,,,,,,,
S599,Auralis/Installer/Visual System,aura/panels/vitals/FanCurvePanel.tsx,Contractors,Auralis panel (Fan Curves),P5,[ ],TypeScript/TSX,python,python+pytest,Wave 3 (UI & Docs),aura/panels/vitals,coding_plan_v1.csv,,,,,,,,,,,,,
S487,Auralis/Installer/Visual System,aura/public/module_004.json,Contractors,module_004,P5,[ ],JSON,python,python+pytest,Wave 3 (UI & Docs),aura/public,coding_plan_v1.csv,,,,,,,,,,,,,
S491,Auralis/Installer/Visual System,aura/public/module_008.json,Contractors,module_008,P5,[ ],JSON,python,python+pytest,Wave 3 (UI & Docs),aura/public,coding_plan_v1.csv,,,,,,,,,,,,,
S499,Auralis/Installer/Visual System,aura/public/module_016.json,Contractors,module_016,P5,[ ],JSON,python,python+pytest,Wave 3 (UI & Docs),aura/public,coding_plan_v1.csv,,,,,,,,,,,,,
S474,Auralis/Installer/Visual System,aura/public/theme_switcher.json,Contractors,theme_switcher,P5,[ ],JSON,python,python+pytest,Wave 3 (UI & Docs),aura/public,coding_plan_v1.csv,,,,,,,,,,,,,
S483,Auralis/Installer/Visual System,aura/public/visual_system_tokens.json,Contractors,visual_system_tokens,P5,[ ],JSON,python,python+pytest,Wave 3 (UI & Docs),aura/public,coding_plan_v1.csv,,,,,,,,,,,,,
S478,Auralis/Installer/Visual System,aura/src/components/a11y_helpers.tsx,Contractors,a11y_helpers,P5,[ ],TSX,python,python+pytest,Wave 3 (UI & Docs),aura/src/components,coding_plan_v1.csv,,,,,,,,,,,,,
S481,Auralis/Installer/Visual System,aura/src/components/api_bridge.tsx,Contractors,api_bridge,P5,[ ],TSX,python,python+pytest,Wave 3 (UI & Docs),aura/src/components,coding_plan_v1.csv,,,,,,,,,,,,,
S477,Auralis/Installer/Visual System,aura/src/components/first_run.tsx,Contractors,first_run,P5,[ ],TSX,python,python+pytest,Wave 3 (UI & Docs),aura/src/components,coding_plan_v1.csv,,,,,,,,,,,,,
S476,Auralis/Installer/Visual System,aura/src/components/installer_wizard.tsx,Contractors,installer_wizard,P5,[ ],TSX,python,python+pytest,Wave 3 (UI & Docs),aura/src/components,coding_plan_v1.csv,,,,,,,,,,,,,
S490,Auralis/Installer/Visual System,aura/src/components/module_007.tsx,Contractors,module_007,P5,[ ],TSX,python,python+pytest,Wave 3 (UI & Docs),aura/src/components,coding_plan_v1.csv,,,,,,,,,,,,,
S496,Auralis/Installer/Visual System,aura/src/components/module_013.tsx,Contractors,module_013,P5,[ ],TSX,python,python+pytest,Wave 3 (UI & Docs),aura/src/components,coding_plan_v1.csv,,,,,,,,,,,,,
S498,Auralis/Installer/Visual System,aura/src/components/module_015.tsx,Contractors,module_015,P5,[ ],TSX,python,python+pytest,Wave 3 (UI & Docs),aura/src/components,coding_plan_v1.csv,,,,,,,,,,,,,
S470,Auralis/Installer/Visual System,aura/src/components/percept_panel.tsx,Contractors,percept_panel,P5,[ ],TSX,python,python+pytest,Wave 3 (UI & Docs),aura/src/components,coding_plan_v1.csv,,,,,,,,,,,,,
S472,Auralis/Installer/Visual System,aura/src/consent_modal.ts,Contractors,consent_modal,P5,[ ],TS,typescript,typescript+vitest,Wave 3 (UI & Docs),aura/src,coding_plan_v1.csv,,,,,,,,,,,,,
S488,Auralis/Installer/Visual System,aura/src/module_005.ts,Contractors,module_005,P5,[ ],TS,typescript,typescript+vitest,Wave 3 (UI & Docs),aura/src,coding_plan_v1.csv,,,,,,,,,,,,,
S492,Auralis/Installer/Visual System,aura/src/module_009.ts,Contractors,module_009,P5,[ ],TS,typescript,typescript+vitest,Wave 3 (UI & Docs),aura/src,coding_plan_v1.csv,,,,,,,,,,,,,
S502,Auralis/Installer/Visual System,aura/src/module_019.ts,Contractors,module_019,P5,[ ],TS,typescript,typescript+vitest,Wave 3 (UI & Docs),aura/src,coding_plan_v1.csv,,,,,,,,,,,,,
S469,Auralis/Installer/Visual System,aura/src/orbit_palette.ts,Contractors,orbit_palette,P5,[ ],TS,typescript,typescript+vitest,Wave 3 (UI & Docs),aura/src,coding_plan_v1.csv,,,,,,,,,,,,,
S480,Auralis/Installer/Visual System,aura/src/router.ts,Contractors,router,P5,[ ],TS,typescript,typescript+vitest,Wave 3 (UI & Docs),aura/src,coding_plan_v1.csv,,,,,,,,,,,,,
